filial	dt	sku_norm	linha	qtd	valor	margem	custo	vendedor	cliente	ped_app	categorias	sub_categorias
33	14/12/2019	lavaseca110kg	LB	1	2849	403,5299988	2704,709961	V1048387	H5104081	1	LB - LAVANDERIA	LB - LAVA & SECA
14	26/11/2019	cel3	CL	1	3374,100098	876,5200195	2744,679932	V104633	H435050	1	CL - SMARTPHONE	CL - PREMIUM
28	06/12/2019	cel5	CL	1	3845,22998	182,3899994	3651,98999	V8730853	N8105300	1	CL - SMARTPHONE	CL - PREMIUM
33	28/11/2019	lavaseca110kg	LB	1	2678,310059	397,8999939	2656,75	V000186	N034518	0	LB - LAVANDERIA	LB - LAVA & SECA
14	29/11/2019	cel3	CL	1	3199	0,810000002	2744,699951	V000186	H450104	0	CL - SMARTPHONE	CL - PREMIUM
31	04/12/2019	cel5	CL	1	3788,659912	447,7200012	3331,560059	V1187455	H485088	1	CL - SMARTPHONE	CL - PREMIUM
61	28/11/2019	lavaseca110kg	LB	1	2599	377,9200134	2614,050049	V87387113	N2381401	0	LB - LAVANDERIA	LB - LAVA & SECA
69	30/12/2019	cel3	CL	1	3181,050049	387,25	3112,820068	V8731880	V111530	0	CL - SMARTPHONE	CL - PREMIUM
39	29/11/2019	cel5	CL	1	3315,790039	199,9700012	3340,909912	V11878730	H455410	1	CL - SMARTPHONE	CL - PREMIUM
33	30/11/2019	lavaseca110kg	LB	1	2677	390,1400146	2663,320068	V8731351	B010031	0	LB - LAVANDERIA	LB - LAVA & SECA
35	01/12/2019	cel3	CL	1	3789,610107	477,1300049	3271,219971	V103556	B453443	1	CL - SMARTPHONE	CL - PREMIUM
14	30/11/2019	cel5	CL	1	3199	-37,15000153	2744,47998	V000186	H4583081	0	CL - SMARTPHONE	CL - PREMIUM
33	05/12/2019	lavaseca110kg	LB	1	2678,310059	468,1499939	2676,719971	V110851	H4813200	0	LB - LAVANDERIA	LB - LAVA & SECA
82	30/11/2019	cel3	CL	1	3505,320068	5,079999924	3647,47998	V87387164	X005225	1	CL - SMARTPHONE	CL - PREMIUM
14	30/11/2019	cel5	CL	1	3199	158,3099976	2744,47998	V000186	H453525	0	CL - SMARTPHONE	CL - PREMIUM
33	01/12/2019	lavaseca110kg	LB	1	2678,310059	309,4700012	2666,080078	V000186	L8155053	0	LB - LAVANDERIA	LB - LAVA & SECA
14	02/12/2019	cel3	CL	1	3400	315,480011	2744,719971	V108033	K204244	0	CL - SMARTPHONE	CL - PREMIUM
14	30/11/2019	cel5	CL	1	3199	-33,61999893	2744,47998	V000186	H458403	0	CL - SMARTPHONE	CL - PREMIUM
60	01/12/2019	lavaseca110kg	LB	1	2678,310059	361,1799927	2604,429932	V000186	Y400448	0	LB - LAVANDERIA	LB - LAVA & SECA
8C	10/11/2019	cel3	CL	1	3863,050049	537,789978	3331,560059	V87387448	B5228118	0	CL - SMARTPHONE	CL - PREMIUM
75	30/11/2019	cel5	CL	1	3401,139893	419,4400024	3331,560059	V873873187	H48111081	1	CL - SMARTPHONE	CL - PREMIUM
60	01/12/2019	lavaseca110kg	LB	1	2678,310059	379,3599854	2604,429932	V000186	X2455181	0	LB - LAVANDERIA	LB - LAVA & SECA
14	27/12/2019	cel3	CL	1	3505,120117	-100,5299988	2704,02002	V000186	H155051	0	CL - SMARTPHONE	CL - PREMIUM
14	30/11/2019	cel5	CL	1	3199	75	2744,47998	V000186	O8102000	0	CL - SMARTPHONE	CL - PREMIUM
60	01/12/2019	lavaseca110kg	LB	1	2678,310059	361,1799927	2604,429932	V000186	H48181588	0	LB - LAVANDERIA	LB - LAVA & SECA
5C	01/11/2019	cel3	CL	1	3651,050049	278,1499939	3331,560059	V873878716	O808020	0	CL - SMARTPHONE	CL - PREMIUM
14	05/12/2019	cel5	CL	1	3499	191,5899963	2744,47998	V000186	H4881033	0	CL - SMARTPHONE	CL - PREMIUM
33	04/12/2019	lavaseca110kg	LB	1	2599	322,0700073	2673,590088	V106380	L0540812	0	LB - LAVANDERIA	LB - LAVA & SECA
33	12/11/2019	cel3	CL	1	3694,77002	83,22000122	3331,560059	V111131	L210501	0	CL - SMARTPHONE	CL - PREMIUM
2A	05/12/2019	cel5	CL	1	3789,610107	448,5599976	3331,560059	V106345	O830818	1	CL - SMARTPHONE	CL - PREMIUM
33	14/11/2019	lavaseca110kg	LB	1	2836	251,3500061	2584,48999	V87387350	M043083	1	LB - LAVANDERIA	LB - LAVA & SECA
9C	31/12/2019	cel3	CL	1	3316,73999	444,3699951	3088,23999	V87387516	L133251	1	CL - SMARTPHONE	CL - PREMIUM
46	02/01/2020	cel5	CL	1	3694	928,0800171	2989,449951	V103111	B434545	1	CL - SMARTPHONE	CL - PREMIUM
33	16/11/2019	lavaseca110kg	LB	1	2936,72998	349,0799866	2584,48999	V8731650	L0320881	1	LB - LAVANDERIA	LB - LAVA & SECA
14	17/12/2019	cel3	CL	1	3505,100098	142,7700043	2704,050049	V11873687	W1811054	1	CL - SMARTPHONE	CL - PREMIUM
18	03/01/2020	cel5	CL	1	3315,790039	541,4199829	2935,070068	V108180	H548000	1	CL - SMARTPHONE	CL - PREMIUM
33	30/11/2019	lavaseca110kg	LB	1	2678	363,7099915	2663,320068	V87387108	L453301	1	LB - LAVANDERIA	LB - LAVA & SECA
80	20/12/2019	cel3	CL	1	3691,050049	347,6600037	3331,560059	V103444	H524445	0	CL - SMARTPHONE	CL - PREMIUM
31	01/12/2019	cel5	CL	1	3499	194,4400024	3331,560059	V1014087	H48183812	1	CL - SMARTPHONE	CL - PREMIUM
33	29/11/2019	lavaseca110kg	LB	1	2678,310059	325,7099915	2658,689941	V8731313	H4502815	1	LB - LAVANDERIA	LB - LAVA & SECA
48	15/12/2019	cel3	CL	1	4331,589844	892,5599976	3331,560059	V101634	K144880	0	CL - SMARTPHONE	CL - PREMIUM
14	19/11/2019	cel5	CL	1	3428	264,6700134	2744,47998	V110314	Y5504081	1	CL - SMARTPHONE	CL - PREMIUM
33	29/11/2019	lavaseca110kg	LB	1	2678,310059	319,4700012	2658,689941	V1087436	L8154350	0	LB - LAVANDERIA	LB - LAVA & SECA
48	05/11/2019	cel3	CL	1	3298,159912	-39,63999939	3331,560059	V1048710	O132403	1	CL - SMARTPHONE	CL - PREMIUM
1A	24/12/2019	cel5	CL	1	3315,399902	98,44000244	3198,570068	V87301875	X010501	1	CL - SMARTPHONE	CL - PREMIUM
33	06/11/2019	lavaseca110kg	LB	1	2859,080078	344,1199951	2584,48999	V87310873	M101440	0	LB - LAVANDERIA	LB - LAVA & SECA
14	22/11/2019	cel3	CL	1	3599,810059	761,9199829	2744,659912	V000186	H4328144	0	CL - SMARTPHONE	CL - PREMIUM
51	28/12/2019	cel5	CL	1	3315,139893	452,1799927	2989,449951	V8731041	N540181	1	CL - SMARTPHONE	CL - PREMIUM
61	23/11/2019	lavaseca110kg	LB	1	2678,310059	296,1499939	2614,050049	V87318754	L8515481	1	LB - LAVANDERIA	LB - LAVA & SECA
47	22/11/2019	cel3	CL	1	3643	358,2900085	3331,560059	V87315587	K8858381	1	CL - SMARTPHONE	CL - PREMIUM
93	28/12/2019	cel5	CL	1	3121,419922	302,4100037	2989,449951	V87387033	X545153	1	CL - SMARTPHONE	CL - PREMIUM
60	24/11/2019	lavaseca110kg	LB	1	2774	390,8900146	2604,429932	V000186	O435010	0	LB - LAVANDERIA	LB - LAVA & SECA
41	24/12/2019	cel3	CL	1	3301,01001	-8,859999657	3331,560059	V8730108	Y100250	1	CL - SMARTPHONE	CL - PREMIUM
14	26/12/2019	cel5	CL	1	2899	109,1100006	2703,820068	V873870876	N8200181	1	CL - SMARTPHONE	CL - PREMIUM
33	24/11/2019	lavaseca110kg	LB	1	2738,679932	371,8900146	2584,48999	V873871871	L34818181	1	LB - LAVANDERIA	LB - LAVA & SECA
14	24/12/2019	cel3	CL	1	2899	-33,95000076	2704,040039	V8730830	W103205	1	CL - SMARTPHONE	CL - PREMIUM
7A	26/12/2019	cel5	CL	1	3410,550049	-45,77999878	3653,969971	V873870876	L4815405	1	CL - SMARTPHONE	CL - PREMIUM
33	13/12/2019	lavaseca110kg	LB	1	2862,139893	339,6700134	2703,189941	V111851	K8518133	0	LB - LAVANDERIA	LB - LAVA & SECA
98	24/12/2019	cel3	CL	1	3350	144,4400024	2535,659912	V87308875	H5335815	1	CL - SMARTPHONE	CL - PREMIUM
7A	26/12/2019	cel5	CL	1	3315	-65,02999878	3653,969971	V111451	H535210	1	CL - SMARTPHONE	CL - PREMIUM
25	11/12/2019	lavaseca110kg	LB	1	2965,370117	388,4700012	2716,72998	V000186	L501423	0	LB - LAVANDERIA	LB - LAVA & SECA
12	12/12/2019	cel3	CL	1	4037,540039	546,9400024	3331,560059	V8731833	K8133125	1	CL - SMARTPHONE	CL - PREMIUM
14	21/11/2019	cel5	CL	1	3499,810059	286,6700134	2744,47998	V000186	H428040	0	CL - SMARTPHONE	CL - PREMIUM
25	11/12/2019	lavaseca110kg	LB	1	2678,310059	212,6799927	2716,72998	V000186	L81043810	0	LB - LAVANDERIA	LB - LAVA & SECA
14	23/11/2019	cel3	CL	1	3599,810059	611,2800293	2744,669922	V000186	H104324	0	CL - SMARTPHONE	CL - PREMIUM
1E	16/11/2019	cel5	CL	1	3873,050049	441,5599976	3331,560059	V111333	N580358	0	CL - SMARTPHONE	CL - PREMIUM
33	03/12/2019	lavaseca110kg	LB	1	2678	238,1799927	2672,5	V104151	H230528	0	LB - LAVANDERIA	LB - LAVA & SECA
14	23/11/2019	cel3	CL	1	3499,810059	230,9299927	2744,669922	V000186	X8130545	0	CL - SMARTPHONE	CL - PREMIUM
14	22/11/2019	cel5	CL	1	3274,100098	359,3299866	2744,47998	V000186	W5458815	0	CL - SMARTPHONE	CL - PREMIUM
33	29/11/2019	lavaseca110kg	LB	1	2678,310059	305,019989	2658,689941	V000186	K8181815881	0	LB - LAVANDERIA	LB - LAVA & SECA
14	03/12/2019	cel3	CL	1	3399	304,3800049	2744,719971	V8731631	K3002811	0	CL - SMARTPHONE	CL - PREMIUM
14	22/11/2019	cel5	CL	1	3274,100098	293,8500061	2744,47998	V000186	H420054	0	CL - SMARTPHONE	CL - PREMIUM
25	29/11/2019	lavaseca110kg	LB	1	2678,310059	308,3399963	2716,72998	V000186	N381381581	0	LB - LAVANDERIA	LB - LAVA & SECA
47	21/12/2019	cel3	CL	1	3777,050049	426,7900085	3331,560059	V101346	X520314	0	CL - SMARTPHONE	CL - PREMIUM
1	02/01/2020	cel5	CL	1	3100	283,769989	2989,449951	V87387631	M133181	1	CL - SMARTPHONE	CL - PREMIUM
87	29/11/2019	lavaseca110kg	LB	1	2678,310059	434,1099854	1918,579956	V000186	M2828150	0	LB - LAVANDERIA	LB - LAVA & SECA
14	26/12/2019	cel3	CL	1	2899	100,1600037	2704,040039	V111163	H5335081	0	CL - SMARTPHONE	CL - PREMIUM
64	28/11/2019	cel5	CL	1	3600,080078	673,0499878	2745,48999	V103831	O020530	1	CL - SMARTPHONE	CL - PREMIUM
33	29/11/2019	lavaseca110kg	LB	1	2678	395,6700134	2658,689941	V110003	Z551558	0	LB - LAVANDERIA	LB - LAVA & SECA
14	29/11/2019	cel3	CL	1	3199	192,7299957	2744,699951	V000186	Z8105385	0	CL - SMARTPHONE	CL - PREMIUM
22	20/12/2019	cel5	CL	1	3317,659912	-371,6600037	3653,840088	V87387110	H523281	1	CL - SMARTPHONE	CL - PREMIUM
87	29/11/2019	lavaseca110kg	LB	1	2678,310059	485,0899963	1918,579956	V87387043	I28102815	0	LB - LAVANDERIA	LB - LAVA & SECA
47	18/12/2019	cel3	CL	1	3789,610107	352,4400024	3331,560059	V10870873	X403030	1	CL - SMARTPHONE	CL - PREMIUM
52	29/11/2019	cel5	CL	1	3960,050049	506,1199951	3696,72998	V873875876	H4548812	0	CL - SMARTPHONE	CL - PREMIUM
33	18/12/2019	lavaseca110kg	LB	1	2678,310059	248,6499939	2704,709961	V106380	Z1048182	0	LB - LAVANDERIA	LB - LAVA & SECA
14	29/11/2019	cel3	CL	1	3199	192,7299957	2744,699951	V000186	H283808	0	CL - SMARTPHONE	CL - PREMIUM
1A	29/11/2019	cel5	CL	1	3399	377,8399963	3331,560059	V8730306	M58155815	0	CL - SMARTPHONE	CL - PREMIUM
33	17/12/2019	lavaseca110kg	LB	1	2849	403,5499878	2704,709961	V111416	Y581818155	1	LB - LAVANDERIA	LB - LAVA & SECA
14	29/11/2019	cel3	CL	1	3199	-12,35000038	2744,699951	V000186	K805183	0	CL - SMARTPHONE	CL - PREMIUM
20	03/01/2020	cel5	CL	1	3300	537,5300293	2989,449951	V87387185	H5481012	1	CL - SMARTPHONE	CL - PREMIUM
33	03/01/2020	lavaseca110kg	LB	1	2774	327,1799927	2704,709961	V106380	K5002810	0	LB - LAVANDERIA	LB - LAVA & SECA
3B	29/11/2019	cel3	CL	1	3399	421,519989	3331,560059	V1088874	B135518	0	CL - SMARTPHONE	CL - PREMIUM
4B	20/12/2019	cel5	CL	1	3315,790039	218,2899933	3049,699951	V1016871	B585335	1	CL - SMARTPHONE	CL - PREMIUM
19	03/12/2019	lavaseca110kg	LB	1	2678	11,30000019	2672,5	V101460	Y1081450	0	LB - LAVANDERIA	LB - LAVA & SECA
9	30/11/2019	cel3	CL	1	3880,810059	882,9699707	3331,560059	V87387380	H48128120	0	CL - SMARTPHONE	CL - PREMIUM
14	10/12/2019	cel5	CL	1	3499	-50,02999878	2744,47998	V000186	W5503814	0	CL - SMARTPHONE	CL - PREMIUM
33	03/12/2019	lavaseca110kg	LB	1	2678,310059	238,4700012	2672,5	V000186	W550235	0	LB - LAVANDERIA	LB - LAVA & SECA
75	30/11/2019	cel3	CL	1	3200	247,6900024	3331,560059	V8731614	H48118103	1	CL - SMARTPHONE	CL - PREMIUM
14	30/11/2019	cel5	CL	1	3199	184,0200043	2744,47998	V000186	H458840	0	CL - SMARTPHONE	CL - PREMIUM
33	03/12/2019	lavaseca110kg	LB	1	2678,310059	169,4400024	2672,5	V000186	L81005381	0	LB - LAVANDERIA	LB - LAVA & SECA
64	01/11/2019	cel3	CL	1	3694,840088	298,6600037	2744,790039	V103850	O81013581	1	CL - SMARTPHONE	CL - PREMIUM
14	30/11/2019	cel5	CL	1	3199	-105,3000031	2744,47998	V000186	X314230	0	CL - SMARTPHONE	CL - PREMIUM
33	03/12/2019	lavaseca110kg	LB	7	18739	-1758,079956	18707,5	V110343	M025505	0	LB - LAVANDERIA	LB - LAVA & SECA
47	05/12/2019	cel3	CL	1	3984,659912	657,5100098	3331,560059	V873873487	L8134110	0	CL - SMARTPHONE	CL - PREMIUM
14	30/11/2019	cel5	CL	1	3199	-105,3000031	2744,47998	V000186	B018585	0	CL - SMARTPHONE	CL - PREMIUM
33	03/12/2019	lavaseca110kg	LB	2	5354	-502,3099976	5345	V8730116	M025505	0	LB - LAVANDERIA	LB - LAVA & SECA
75	01/12/2019	cel3	CL	1	3505,320068	167,1799927	3331,560059	V873873187	N055501	1	CL - SMARTPHONE	CL - PREMIUM
14	30/11/2019	cel5	CL	1	3199	158,3099976	2744,47998	V000186	O5281523	0	CL - SMARTPHONE	CL - PREMIUM
33	03/12/2019	lavaseca110kg	LB	8	21416	-2009,22998	21380	V8731463	M025505	0	LB - LAVANDERIA	LB - LAVA & SECA
64	28/11/2019	cel3	CL	1	3600,080078	648,5999756	2744,719971	V103855	H4502281	1	CL - SMARTPHONE	CL - PREMIUM
14	30/11/2019	cel5	CL	1	3199	158,3099976	2744,47998	V000186	M3048814	0	CL - SMARTPHONE	CL - PREMIUM
25	26/11/2019	lavaseca110kg	LB	1	2699	140,75	2716,72998	V101168	Y4300281	1	LB - LAVANDERIA	LB - LAVA & SECA
14	21/11/2019	cel3	CL	1	3374,100098	516,8900146	2744,659912	V000186	L1181554	0	CL - SMARTPHONE	CL - PREMIUM
14	30/11/2019	cel5	CL	1	3199	170,7299957	2744,47998	V000186	H450450	0	CL - SMARTPHONE	CL - PREMIUM
33	27/11/2019	lavaseca110kg	LB	1	2774	340,1499939	2643,129883	V000186	Y524210	0	LB - LAVANDERIA	LB - LAVA & SECA
2	07/12/2019	cel3	CL	1	3788	521,0200195	3331,560059	V10338787	B8145038	1	CL - SMARTPHONE	CL - PREMIUM
14	30/11/2019	cel5	CL	1	3199	170,75	2744,47998	V000186	X38180814	0	CL - SMARTPHONE	CL - PREMIUM
33	27/11/2019	lavaseca110kg	LB	1	2699,100098	358,1199951	2643,129883	V000451	M5830815	1	LB - LAVANDERIA	LB - LAVA & SECA
40	31/12/2019	cel3	CL	1	3316,73999	404,980011	3127,629883	V110161	O145000	1	CL - SMARTPHONE	CL - PREMIUM
26	19/12/2019	cel5	CL	1	3791,75	378,1799927	3331,560059	V110658	M04458181	0	CL - SMARTPHONE	CL - PREMIUM
33	10/12/2019	lavaseca110kg	LB	1	2965	393,2900085	2694,179932	V1087861	L2815885	1	LB - LAVANDERIA	LB - LAVA & SECA
62	26/11/2019	cel3	CL	1	3600	303,6799927	3647,419922	V8731501	B315022	1	CL - SMARTPHONE	CL - PREMIUM
2	23/12/2019	cel5	CL	1	3450	332,8699951	3037,590088	V10348787	K012323	1	CL - SMARTPHONE	CL - PREMIUM
33	23/12/2019	lavaseca110kg	LB	1	2677	247,4600067	2704,709961	V87387505	N555503	0	LB - LAVANDERIA	LB - LAVA & SECA
19	03/01/2020	cel3	CL	1	2557,679932	-743,8200073	2989,449951	V87318703	H141812	0	CL - SMARTPHONE	CL - PREMIUM
14	18/12/2019	cel5	CL	1	3315,790039	478,6099854	2703,820068	V000186	H5181800	0	CL - SMARTPHONE	CL - PREMIUM
33	23/12/2019	lavaseca110kg	LB	1	2678	248,3600006	2704,709961	V1053870	L520832	0	LB - LAVANDERIA	LB - LAVA & SECA
38	19/12/2019	cel3	CL	1	4000	758,7800293	3227,949951	V1053875	H522112	1	CL - SMARTPHONE	CL - PREMIUM
14	18/12/2019	cel5	CL	1	3374,100098	632,5999756	2703,820068	V000186	H430051	0	CL - SMARTPHONE	CL - PREMIUM
33	28/11/2019	lavaseca110kg	LB	1	2678,310059	162,3800049	2656,75	V87387618	L403012	0	LB - LAVANDERIA	LB - LAVA & SECA
14	29/11/2019	cel3	CL	1	3199	202,6100006	2744,699951	V000186	H452158	0	CL - SMARTPHONE	CL - PREMIUM
1B	28/12/2019	cel5	CL	1	3315,790039	441,8900146	2989,449951	V111614	Y358081	0	CL - SMARTPHONE	CL - PREMIUM
33	28/11/2019	lavaseca110kg	LB	1	2678	306,269989	2656,75	V111088	K08101818	0	LB - LAVANDERIA	LB - LAVA & SECA
14	29/11/2019	cel3	CL	1	3199	-9,789999962	2744,699951	V000186	H452500	0	CL - SMARTPHONE	CL - PREMIUM
42	12/11/2019	cel5	CL	1	3782,73999	391,5100098	3331,560059	V106153	H412858	0	CL - SMARTPHONE	CL - PREMIUM
33	28/11/2019	lavaseca110kg	LB	1	2882,5	96,48999786	2656,75	V000186	L000340	0	LB - LAVANDERIA	LB - LAVA & SECA
14	29/11/2019	cel3	CL	1	3199	23,96999931	2744,699951	V000186	Z00814818	0	CL - SMARTPHONE	CL - PREMIUM
65	30/12/2019	cel5	CL	1	3315,790039	-27,85000038	3298,610107	V873878744	B8150308	1	CL - SMARTPHONE	CL - PREMIUM
33	28/11/2019	lavaseca110kg	LB	1	2678,310059	314,8200073	2656,75	V000186	M133042	0	LB - LAVANDERIA	LB - LAVA & SECA
3	29/11/2019	cel3	CL	1	3598,620117	718,0900269	3331,560059	V87387133	H450281	0	CL - SMARTPHONE	CL - PREMIUM
19	15/12/2019	cel5	CL	1	4002,310059	576,6900024	3331,560059	V87313871	L85818150	1	CL - SMARTPHONE	CL - PREMIUM
25	28/11/2019	lavaseca110kg	LB	1	2678,030029	384,6000061	2716,72998	V101311	H448115	0	LB - LAVANDERIA	LB - LAVA & SECA
14	27/12/2019	cel3	CL	1	2899	-347,2200012	2704,02002	V1015387	H533052	0	CL - SMARTPHONE	CL - PREMIUM
95	07/12/2019	cel5	CL	1	3789,610107	128,0800018	3652,040039	V873876587	H2838110	1	CL - SMARTPHONE	CL - PREMIUM
25	28/11/2019	lavaseca110kg	LB	1	2681,820068	303,9400024	2716,72998	V103850	Y505858	0	LB - LAVANDERIA	LB - LAVA & SECA
6A	02/01/2020	cel3	CL	1	3283,870117	585,1799927	2968,870117	V111361	H545550	1	CL - SMARTPHONE	CL - PREMIUM
14	22/11/2019	cel5	CL	1	3374,100098	645,5	2744,47998	V000186	W8104100	0	CL - SMARTPHONE	CL - PREMIUM
25	28/11/2019	lavaseca110kg	LB	1	2678,030029	301,4400024	2716,72998	V101311	H448115	1	LB - LAVANDERIA	LB - LAVA & SECA
14	10/12/2019	cel3	CL	1	3499	159,2799988	2744,709961	V000186	H410552	0	CL - SMARTPHONE	CL - PREMIUM
7A	22/11/2019	cel5	CL	1	3499,810059	-36,58000183	3696,699951	V000186	W0052281	0	CL - SMARTPHONE	CL - PREMIUM
25	28/11/2019	lavaseca110kg	LB	1	2687,47998	342,1499939	2716,72998	V8731353	M44281818	1	LB - LAVANDERIA	LB - LAVA & SECA
84	20/12/2019	cel3	CL	1	3365,419922	24,56999969	3291,73999	V108035	O0538101	1	CL - SMARTPHONE	CL - PREMIUM
2A	05/01/2020	cel5	CL	1	3230	474,7000122	2989,449951	V111183	W003585	1	CL - SMARTPHONE	CL - PREMIUM
33	01/12/2019	lavaseca110kg	LB	1	2678,310059	312,0799866	2666,080078	V8731383	N80810818	1	LB - LAVANDERIA	LB - LAVA & SECA
1A	10/12/2019	cel3	CL	1	3980	495,2999878	3331,560059	V103451	H5018105	1	CL - SMARTPHONE	CL - PREMIUM
1A	05/01/2020	cel5	CL	1	3084,179932	312,2399902	2989,449951	V8730306	X540801	1	CL - SMARTPHONE	CL - PREMIUM
33	26/12/2019	lavaseca110kg	LB	2	5796,279785	896,289978	5409,419922	V1187315	M852133	0	LB - LAVANDERIA	LB - LAVA & SECA
1D	31/12/2019	cel3	CL	1	3315,780029	440,3800049	3088,23999	V110303	H4181050	1	CL - SMARTPHONE	CL - PREMIUM
14	08/11/2019	cel5	CL	1	3428	455,230011	2744,47998	V104146	H300004	1	CL - SMARTPHONE	CL - PREMIUM
33	26/12/2019	lavaseca110kg	LB	1	2678	248,3600006	2704,709961	V87387353	L542353	0	LB - LAVANDERIA	LB - LAVA & SECA
14	29/11/2019	cel5	CL	1	3499	430,980011	2744,47998	V000186	B328342	0	CL - SMARTPHONE	CL - PREMIUM
33	11/11/2019	lavaseca110kg	LB	1	2936,72998	90,30000305	2584,48999	V100511	L854534	1	LB - LAVANDERIA	LB - LAVA & SECA
26	29/11/2019	cel5	CL	1	3410	492,8800049	3331,560059	V000111	L123580	0	CL - SMARTPHONE	CL - PREMIUM
33	05/01/2020	lavaseca110kg	LB	1	2747,199951	302,6400146	2704,709961	V111088	M815052	1	LB - LAVANDERIA	LB - LAVA & SECA
73	29/11/2019	cel5	CL	1	3399	58,95999908	3648,419922	V11875487	H4504815	0	CL - SMARTPHONE	CL - PREMIUM
61	15/12/2019	lavaseca110kg	LB	1	2869,689941	421,0299988	2676,72998	V111413	H513050	1	LB - LAVANDERIA	LB - LAVA & SECA
71	29/11/2019	cel5	CL	1	3601,030029	673,7700195	2745,48999	V8731331	Y588205	0	CL - SMARTPHONE	CL - PREMIUM
60	02/01/2020	lavaseca110kg	LB	1	2849	266,6600037	2664,169922	V8731111	O488118181	0	LB - LAVANDERIA	LB - LAVA & SECA
14	30/11/2019	cel5	CL	1	3199	-108,8199997	2744,47998	V873874887	O300824	0	CL - SMARTPHONE	CL - PREMIUM
87	28/12/2019	lavaseca110kg	LB	1	2800,27002	463,0400085	1982,329956	V111333	M538585	1	LB - LAVANDERIA	LB - LAVA & SECA
14	16/11/2019	cel5	CL	1	3694,76001	601,710022	2744,47998	V000186	M200133	0	CL - SMARTPHONE	CL - PREMIUM
33	29/11/2019	lavaseca110kg	LB	1	2677	367,75	2658,689941	V103065	H454544	0	LB - LAVANDERIA	LB - LAVA & SECA
14	30/11/2019	cel5	CL	1	3199	158,3099976	2744,47998	V000186	L058550	0	CL - SMARTPHONE	CL - PREMIUM
33	29/11/2019	lavaseca110kg	LB	1	2678	395,6700134	2658,689941	V1001875	K504520	0	LB - LAVANDERIA	LB - LAVA & SECA
14	30/11/2019	cel5	CL	1	3199	167,3300018	2744,47998	V000186	H4508150	0	CL - SMARTPHONE	CL - PREMIUM
33	30/11/2019	lavaseca110kg	LB	1	2678,310059	300,3900146	2663,320068	V000186	M30058181	0	LB - LAVANDERIA	LB - LAVA & SECA
14	30/11/2019	cel5	CL	1	3199	182,3800049	2744,47998	V000186	X1813082	0	CL - SMARTPHONE	CL - PREMIUM
25	29/11/2019	lavaseca110kg	LB	1	2678	357,7900085	2716,72998	V87301587	H4552813	1	LB - LAVANDERIA	LB - LAVA & SECA
14	30/11/2019	cel5	CL	1	3199	170,7299957	2744,47998	V000186	W81122581	0	CL - SMARTPHONE	CL - PREMIUM
33	30/11/2019	lavaseca110kg	LB	1	2949,040039	536,8800049	2663,320068	V87387348	K4408812	1	LB - LAVANDERIA	LB - LAVA & SECA
48	02/01/2020	cel5	CL	1	3237,879883	415,5599976	2989,449951	V1061871	N105083	1	CL - SMARTPHONE	CL - PREMIUM
87	26/12/2019	lavaseca110kg	LB	1	2678	489,730011	1981,300049	V111338	M4815105	0	LB - LAVANDERIA	LB - LAVA & SECA
9D	19/12/2019	cel5	CL	1	3889,689941	455,8200073	3379,050049	V8731161	H521353	1	CL - SMARTPHONE	CL - PREMIUM
33	03/12/2019	lavaseca110kg	LB	1	2678,310059	238,4700012	2672,5	V000186	Y8100430	0	LB - LAVANDERIA	LB - LAVA & SECA
14	18/12/2019	cel5	CL	1	3504,98999	640,9799805	2703,820068	V000186	H510430	0	CL - SMARTPHONE	CL - PREMIUM
33	03/12/2019	lavaseca110kg	LB	1	2678,310059	11,59000015	2672,5	V000451	L055553	0	LB - LAVANDERIA	LB - LAVA & SECA
70	04/01/2020	cel5	CL	1	3600	346,2200012	3450,01001	V87318750	H550831	1	CL - SMARTPHONE	CL - PREMIUM
87	29/11/2019	lavaseca110kg	LB	1	2678,310059	419,3500061	1918,579956	V000186	H455320	0	LB - LAVANDERIA	LB - LAVA & SECA
46	02/01/2020	cel5	CL	1	3380,610107	567,1599731	2989,449951	V1033487	X010408	1	CL - SMARTPHONE	CL - PREMIUM
33	29/12/2019	lavaseca110kg	LB	1	3027,899902	520,5300293	2704,709961	V103066	N123455	1	LB - LAVANDERIA	LB - LAVA & SECA
1	22/11/2019	cel5	CL	1	3724,02002	297,5100098	3331,560059	V873878751	M8123482	0	CL - SMARTPHONE	CL - PREMIUM
33	06/12/2019	lavaseca110kg	LB	1	2790	255,3500061	2680,679932	V873138787	L181050	1	LB - LAVANDERIA	LB - LAVA & SECA
14	22/11/2019	cel5	CL	1	3199	328,4200134	2744,47998	V000186	W451551	0	CL - SMARTPHONE	CL - PREMIUM
33	06/12/2019	lavaseca110kg	LB	1	2907,25	377,8500061	2680,679932	V873138787	L855552	1	LB - LAVANDERIA	LB - LAVA & SECA
75	22/11/2019	cel5	CL	1	3296,050049	-15,09000015	3331,560059	V1048781	H433808	0	CL - SMARTPHONE	CL - PREMIUM
61	29/11/2019	lavaseca110kg	LB	1	2599	224,9400024	2614,050049	V106380	H455140	0	LB - LAVANDERIA	LB - LAVA & SECA
8A	08/11/2019	cel5	CL	1	3703,050049	292,1199951	3331,560059	V8730155	H403505	0	CL - SMARTPHONE	CL - PREMIUM
33	03/01/2020	lavaseca110kg	LB	1	2768,820068	335,0599976	2704,709961	V1038730	H5350814	1	LB - LAVANDERIA	LB - LAVA & SECA
